station_id,quality,temp,period
USC00415429,S,815,son
USC00415435,Q,806,son
USC00415454,R,828,son
USC00415477,S,809,son
USC00415579,S,779,son
USC00415596,R,753,son
USC00415611,S,801,son
USC00415618,S,766,son
USC00415650,R,783,son
USC00415658,S,751,son
USC00415659,S,794,son
USC00415661,S,838,son
USC00415701,R,864,son
USC00415707,S,795,son
USC00415721,S,866,son
USC00415742,R,800,son
USC00415757,S,784,son
USC00415766,R,739,son
USC00415770,S,735,son
USC00415821,S,751,son
USC00415822,S,776,son
USC00415836,Q,848,son
USC00415852,Q,768,son
USC00415869,R,797,son
USC00415875,R,711,son
USC00415888,R,780,son
USC00415891,S,798,son
USC00415954,Q,783,son
USC00415956,R,777,son
USC00415972,R,879,son
USC00415999,R,801,son
USC00416074,S,739,son
USC00416104,S,712,son
USC00416108,S,770,son
USC00416119,C,755,son
USC00416135,S,733,son
USC00416137,C,745,son
USC00416146,R,781,son
USC00416177,S,787,son
USC00416210,S,794,son
USC00416276,R,803,son
USC00416286,R,826,son
USC00416368,R,815,son
USC00416499,R,787,son
USC00416502,Q,782,son
USC00416636,S,777,son
USC00416644,S,712,son
USC00416680,R,793,son
USC00416733,Q,800,son
USC00416734,S,781,son
USC00416739,Q,800,son
USC00416740,R,777,son
USC00416742,R,777,son
USC00416747,S,787,son
USC00416776,S,712,son
USC00416780,R,806,son
USC00416781,R,794,son
USC00416785,S,717,son
USC00416792,C,790,son
USC00416794,S,775,son
USC00416879,S,843,son
USC00416892,R,810,son
USC00416893,Q,799,son
USC00416932,S,789,son
USC00416950,S,711,son
USC00416959,R,822,son
USC00417020,R,815,son
USC00417028,R,775,son
USC00417044,R,703,son
USC00417066,Q,782,son
USC00417074,R,750,son
USC00417079,C,723,son
USC00417081,Q,727,son
USC00417111,R,829,son
USC00417140,S,812,son
USC00417170,R,811,son
USC00417179,S,834,son
USC00417183,Q,823,son
USC00417184,S,824,son
USC00417186,R,808,son
USC00417206,R,771,son
USC00417215,S,838,son
USC00417232,R,783,son
USC00417262,S,867,son
USC00417300,S,797,son
USC00417327,C,776,son
USC00417336,R,758,son
USC00417388,Q,783,son
USC00417458,S,865,son
USC00417481,R,822,son
USC00417497,R,820,son
USC00417530,R,826,son
USC00417533,R,822,son
USC00417550,Q,781,son
USC00417588,Q,770,son
USC00417622,S,864,son
USC00417624,Q,869,son
USC00417633,R,773,son
USC00417669,S,794,son
USC00417677,S,847,son
USC00417704,S,830,son
USC00417706,R,756,son
USC00417743,C,762,son
USC00417782,S,769,son
USC00417841,S,766,son
USC00417920,R,784,son
USC00417936,S,774,son
USC00417944,Q,782,son
USC00417947,R,811,son
USC00417951,Q,785,son
USC00417981,Q,860,son
USC00417983,S,813,son
USC00417992,R,800,son
USC00417994,R,785,son
USC00418022,S,783,son
USC00418040,R,757,son
USC00418059,R,865,son
USC00418081,Q,839,son
USC00418160,R,811,son
USC00418169,R,821,son
USC00418201,S,759,son
USC00418221,R,771,son
USC00418236,S,728,son
USC00418252,S,806,son
USC00418274,S,741,son
USC00418305,R,772,son
USC00418323,C,725,son
USC00418354,R,842,son
USC00418415,S,823,son
USC00418433,S,763,son
USC00418446,S,816,son
USC00418449,R,788,son
USC00418487,R,840,son
USC00418523,R,763,son
USC00418566,R,762,son
USC00418583,S,775,son
USC00418630,R,769,son
USC00418646,S,807,son
USC00418692,S,705,son
USC00418714,R,857,son
USC00418728,R,832,son
USC00418743,S,752,son
USC00418818,C,745,son
USC00418861,R,811,son
USC00418862,Q,804,son
USC00418910,R,797,son
USC00418924,Q,855,son
USC00418926,R,797,son
USC00418942,C,758,son
USC00418996,S,826,son
USC00419014,R,778,son
USC00419016,R,779,son
USC00419031,R,840,son
USC00419068,R,784,son
USC00419088,C,788,son
USC00419101,S,790,son
USC00419163,R,773,son
USC00419175,C,730,son
USC00419191,S,759,son
USC00419207,R,778,son
USC00419268,R,829,son
USC00419270,S,778,son
USC00419295,R,772,son
USC00419330,R,708,son
USC00419346,R,767,son
USC00419361,R,824,son
USC00419367,R,831,son
USC00419380,Q,726,son
USC00419417,R,797,son
USC00419480,Q,799,son
USC00419491,S,819,son
USC00419499,C,785,son
USC00419522,S,770,son
USC00419532,S,762,son
USC00419559,R,833,son
USC00419565,S,773,son
USC00419588,S,864,son
USC00419711,R,755,son
USC00419715,C,798,son
USC00419754,Q,805,son
USC00419800,C,772,son
USC00419847,S,776,son
USC00419916,S,752,son
USC00419952,R,816,son
USC00419976,R,854,son
USC00420050,R,642,son
USC00420061,S,638,son
USC00420072,S,487,son
USC00420074,S,589,son
USC00420086,S,629,son
USC00420168,S,629,son
USC00420336,S,723,son
USC00420487,Q,593,son
USC00420490,R,616,son
USC00420527,R,611,son
USC00420688,R,722,son
USC00420730,C,679,son
USC00420738,C,664,son
USC00420757,R,431,son
USC00420788,S,705,son
USC00420802,R,641,son
USC00420820,S,633,son
USC00420849,S,608,son
USC00420900,R,480,son
USC00420928,S,642,son
USC00421008,S,576,son
USC00421020,R,729,son
USC00421144,S,638,son
USC00421162,Q,673,son
USC00421163,C,638,son
USC00421168,S,691,son
USC00421171,S,654,son
USC00421214,C,655,son
USC00421241,R,680,son
USC00421259,Q,657,son
USC00421260,R,643,son
USC00421308,C,619,son
USC00421432,S,666,son
USC00421446,Q,631,son
USC00421590,R,543,son
USC00421731,R,641,son
USC00421759,S,629,son
USC00421918,S,610,son
USC00422057,S,613,son
USC00422101,S,664,son
USC00422150,R,726,son
USC00422173,R,645,son
USC00422235,R,678,son
USC00422253,S,610,son
USC00422257,S,672,son
USC00422385,C,616,son
USC00422418,R,656,son
USC00422424,R,485,son
USC00422558,Q,664,son
USC00422561,R,683,son
USC00422578,S,622,son
USC00422592,C,673,son
USC00422607,S,674,son
USC00422696,S,653,son
USC00422702,Q,585,son
USC00422726,S,636,son
USC00422798,C,634,son
USC00422828,S,633,son
USC00422852,S,657,son
USC00422864,S,610,son
USC00422996,R,636,son
USC00423012,R,642,son
USC00423097,S,641,son
USC00423254,Q,663,son
USC00423348,R,637,son
USC00423418,R,710,son
USC00423486,S,618,son
USC00423600,S,599,son
USC00423809,S,655,son
USC00423896,R,570,son
USC00423980,R,728,son
USC00424100,S,678,son
USC00424135,S,627,son
USC00424174,S,676,son
USC00424321,Q,644,son
USC00424342,S,645,son
USC00424362,C,641,son
USC00424467,R,616,son
USC00424508,C,706,son
USC00424527,R,662,son
USC00424748,R,638,son
USC00424755,S,673,son
USC00424764,R,623,son
USC00424856,S,567,son
USC00424947,S,603,son
USC00424968,S,776,son
USC00425065,S,660,son
USC00425138,R,660,son
USC00425148,R,614,son
USC00425182,S,618,son
USC00425186,S,603,son
USC00425194,S,617,son
USC00425252,R,790,son
USC00425268,S,599,son
USC00425377,R,581,son
USC00425402,S,634,son
USC00425477,S,662,son
USC00425582,C,727,son
USC00425733,S,721,son
USC00425805,S,603,son
USC00425826,S,634,son
USC00425837,R,638,son
USC00425892,R,617,son
USC00425969,S,641,son
USC00426053,C,632,son
USC00426123,S,600,son
USC00426135,S,631,son
USC00426181,S,667,son
USC00426357,S,655,son
USC00426404,S,639,son
USC00426414,R,655,son
USC00426455,R,671,son
USC00426534,S,681,son
USC00426538,S,646,son
USC00426568,S,659,son
USC00426601,R,621,son
USC00426640,Q,710,son
USC00426644,R,586,son
USC00426686,R,658,son
USC00426708,C,670,son
USC00426869,S,590,son
USC00426919,C,655,son
USC00427064,S,668,son
USC00427165,R,560,son
USC00427260,S,664,son
USC00427271,S,611,son
USC00427395,S,651,son
USC00427408,R,602,son
USC00427516,R,774,son
USC00427557,R,667,son
USC00427559,R,546,son
USC00427606,R,646,son
USC00427655,R,650,son
USC00427686,S,632,son
USC00427714,S,652,son
USC00427729,R,525,son
USC00427800,R,653,son
USC00427846,S,489,son
USC00427909,R,600,son
USC00427931,R,648,son
USC00428119,S,651,son
USC00428465,R,536,son
USC00428476,Q,638,son
USC00428478,R,601,son
USC00428668,R,619,son
USC00428705,R,668,son
USC00428733,S,602,son
USC00428771,C,648,son
USC00428817,R,643,son
USC00428828,R,622,son
USC00428847,R,639,son
USC00428973,R,641,son
USC00428978,R,652,son
USC00429133,S,629,son
USC00429136,S,706,son
USC00429152,R,702,son
USC00429165,S,628,son
USC00429368,Q,654,son
USC00429595,S,577,son
USC00429717,C,776,son
USC00430277,R,578,son
USC00430499,R,590,son
USC00430942,Q,524,son
USC00431243,C,589,son
USC00431360,R,568,son
USC00431363,R,544,son
USC00431565,Q,545,son
USC00431580,R,579,son
USC00431705,Q,586,son
USC00432314,Q,554,son
USC00432698,R,527,son
USC00432769,R,585,son
USC00432773,Q,586,son
USC00432843,R,583,son
USC00433400,Q,576,son
USC00433769,Q,559,son
USC00434120,R,539,son
USC00434189,R,514,son
USC00435273,Q,593,son
USC00435376,R,557,son
USC00435416,C,445,son
USC00435542,S,545,son
USC00435733,R,575,son
USC00435740,R,543,son
USC00435982,Q,595,son
USC00436391,R,574,son
USC00436500,R,580,son
USC00436761,R,568,son
USC00436893,S,584,son
USC00436995,S,578,son
USC00437032,S,560,son
USC00437098,R,601,son
USC00437607,C,576,son
USC00437612,R,550,son
USC00438160,R,576,son
USC00438169,Q,535,son
USC00438172,R,544,son
USC00438600,R,621,son
USC00438815,R,559,son
USC00439099,R,551,son
USC00439984,R,586,son
USC00439988,Q,534,son
USC00440021,S,675,son
USC00440187,R,711,son
USC00440188,Q,712,son
USC00440243,S,690,son
USC00440327,S,687,son
USC00440385,R,715,son
USC00440551,R,681,son
USC00440720,R,577,son
USC00440735,R,691,son
USC00440766,S,654,son
USC00440792,R,657,son
USC00440860,R,670,son
USC00440982,R,661,son
USC00440993,R,723,son
USC00441082,R,658,son
USC00441121,R,705,son
USC00441209,C,617,son
USC00441322,C,704,son
USC00441585,R,697,son
USC00441593,S,690,son
USC00441606,S,714,son
USC00441614,C,692,son
USC00441692,R,658,son
USC00441746,Q,724,son
USC00441825,R,659,son
USC00441913,R,726,son
USC00441986,Q,674,son
USC00442009,S,692,son
USC00442044,S,694,son
USC00442142,S,721,son
USC00442208,S,656,son
USC00442245,S,711,son
USC00442400,Q,716,son
USC00442635,Q,699,son
USC00442663,R,666,son
USC00442790,S,722,son
USC00442941,S,705,son
USC00443071,R,647,son
USC00443192,R,706,son
USC00443204,R,698,son
USC00443229,R,683,son
USC00443267,S,644,son
USC00443272,Q,644,son
USC00443310,C,652,son
USC00443565,Q,699,son
USC00443640,C,670,son
USC00443713,Q,721,son
USC00444044,C,735,son
USC00444101,S,731,son
USC00444128,R,642,son
USC00444414,S,733,son
USC00444600,R,709,son
USC00444768,S,715,son
USC00444777,R,672,son
USC00444876,C,696,son
USC00444909,S,669,son
USC00445050,C,701,son
USC00445096,R,695,son
USC00445117,R,687,son
USC00445150,Q,695,son
USC00445204,Q,686,son
USC00445300,R,695,son
USC00445338,R,713,son
USC00445595,R,618,son
USC00445700,S,652,son
USC00445828,R,591,son
USC00445851,S,635,son
USC00445880,R,625,son
USC00446125,Q,640,son
USC00446147,Q,713,son
USC00446161,Q,698,son
USC00446475,S,703,son
USC00446491,R,684,son
USC00446626,R,694,son
USC00446656,Q,719,son
USC00446692,S,698,son
USC00446712,C,682,son
USC00446955,C,666,son
USC00446999,Q,661,son
USC00447130,Q,693,son
USC00447174,R,670,son
USC00447278,R,693,son
USC00447338,S,690,son
USC00447506,R,683,son
USC00447541,Q,702,son
USC00447904,Q,688,son
USC00447925,S,710,son
USC00447985,R,686,son
USC00448022,S,659,son
USC00448046,R,660,son
USC00448062,S,659,son
USC00448084,S,671,son
USC00448129,R,721,son
USC00448170,R,704,son
USC00448192,S,708,son
USC00448323,R,709,son
USC00448600,C,705,son
USC00448737,R,653,son
USC00448800,S,720,son
USC00448829,S,740,son
USC00448837,Q,736,son
USC00448888,R,678,son
USC00448894,S,712,son
USC00448941,Q,669,son
USC00449025,S,721,son
USC00449151,C,701,son
USC00449181,S,657,son
USC00449186,S,670,son
USC00449215,S,650,son
USC00449263,S,667,son
USC00449301,R,661,son
USC00450008,S,605,son
USC00450013,R,575,son
USC00450176,S,600,son
USC00450217,R,580,son
USC00450456,S,589,son
USC00450482,S,632,son
USC00450587,R,595,son
USC00450668,R,572,son
USC00450729,S,574,son
USC00450844,C,561,son
USC00450872,S,607,son
USC00450945,S,609,son
USC00451160,S,599,son
USC00451233,S,544,son
USC00451276,S,626,son
USC00451350,S,604,son
USC00451395,S,587,son
USC00451400,C,628,son
USC00451484,S,598,son
USC00451496,S,601,son
USC00451504,S,578,son
USC00451586,R,611,son
USC00451630,R,611,son
USC00451666,R,577,son
USC00451679,S,594,son
USC00451690,R,631,son
USC00451760,S,627,son
USC00451767,C,601,son
USC00451783,S,595,son
USC00451939,C,591,son
USC00451992,R,614,son
USC00452007,S,577,son
USC00452030,S,624,son
USC00452157,S,576,son
USC00452384,Q,568,son
USC00452505,S,608,son
USC00452531,S,632,son
USC00452542,R,625,son
USC00452548,S,571,son
USC00452563,R,619,son
USC00452675,C,609,son
USC00452914,S,594,son
USC00453177,R,605,son
USC00453184,S,615,son
USC00453222,R,617,son
USC00453226,R,618,son
USC00453284,R,612,son
USC00453320,S,598,son
USC00453333,S,634,son
USC00453515,S,590,son
USC00453529,R,615,son
USC00453546,S,623,son
USC00453730,S,528,son
USC00453826,R,587,son
USC00453883,S,657,son
USC00454154,S,654,son
USC00454169,S,616,son
USC00454338,S,631,son
USC00454486,S,588,son
USC00454572,S,621,son
USC00454679,S,621,son
USC00454748,S,591,son
USC00454764,S,551,son
USC00454769,S,632,son
USC00455133,S,557,son
USC00455224,C,597,son
USC00455231,R,643,son
USC00455326,R,619,son
USC00455525,S,605,son
USC00455659,S,600,son
USC00455678,R,596,son
USC00455688,R,621,son
USC00455704,S,593,son
USC00455840,C,571,son
USC00455844,S,555,son
USC00455946,S,603,son
USC00456011,R,619,son
USC00456039,S,628,son
USC00456096,S,586,son
USC00456215,R,607,son
USC00456262,S,610,son
USC00456295,S,589,son
USC00456534,C,574,son
USC00456610,S,609,son
USC00456624,R,557,son
USC00456678,S,587,son
USC00456747,R,652,son
USC00456768,S,654,son
USC00456789,S,595,son
USC00456803,R,627,son
USC00456846,R,616,son
USC00456880,S,620,son
USC00456898,S,478,son
USC00456914,C,607,son
USC00456974,C,556,son
USC00457015,S,639,son
USC00457059,C,609,son
USC00457180,S,598,son
USC00457185,C,567,son
USC00457267,S,616,son
USC00457319,R,593,son
USC00457342,R,588,son
USC00457507,S,601,son
USC00457522,R,647,son
USC00457544,C,582,son
USC00457584,R,610,son
USC00457657,Q,574,son
USC00457696,S,633,son
USC00457727,S,658,son
USC00457773,S,603,son
USC00457941,R,571,son
USC00458034,S,611,son
USC00458059,S,573,son
USC00458207,S,666,son
USC00458278,S,617,son
USC00458520,R,601,son
USC00458715,S,566,son
USC00458773,S,634,son
USC00458959,S,653,son
USC00459012,R,557,son
USC00459058,R,599,son
USC00459074,S,627,son
USC00459079,R,627,son
USC00459200,S,651,son
USC00459238,S,586,son
USC00459376,C,604,son
USC00459455,Q,645,son
USC00459463,R,639,son
USC00460102,Q,670,son
USC00460202,R,669,son
USC00460355,R,643,son
USC00460509,R,603,son
USC00460527,S,599,son
USC00460580,C,617,son
USC00460633,R,651,son
USC00460925,R,644,son
USC00460939,R,667,son
USC00461215,S,632,son
USC00461220,S,661,son
USC00461290,Q,649,son
USC00461324,S,649,son
USC00461330,R,672,son
USC00461393,R,612,son
USC00461397,R,581,son
USC00461579,R,678,son
USC00461677,S,650,son
USC00461723,R,683,son
USC00461900,Q,591,son
USC00462054,R,667,son
USC00462211,Q,566,son
USC00462462,Q,671,son
USC00462522,S,653,son
USC00462697,Q,686,son
USC00462709,R,671,son
USC00462920,C,659,son
USC00463072,R,613,son
USC00463215,R,672,son
USC00463251,Q,626,son
USC00463361,S,679,son
USC00463464,R,604,son
USC00463544,C,685,son
USC00463648,Q,678,son
USC00463798,R,649,son
USC00463846,S,704,son
USC00463940,Q,669,son
USC00464200,C,675,son
USC00464397,R,694,son
USC00464763,R,668,son
USC00464840,R,665,son
USC00464956,R,629,son
USC00464971,Q,610,son
USC00465224,C,641,son
USC00465353,S,695,son
USC00465365,S,689,son
USC00465453,Q,661,son
USC00465563,C,691,son
USC00465626,S,646,son
USC00465672,R,642,son
USC00465706,Q,668,son
USC00465739,R,667,son
USC00465875,R,593,son
USC00465963,C,655,son
USC00466163,S,679,son
USC00466212,S,651,son
USC00466248,S,661,son
USC00466284,Q,633,son
USC00466325,R,670,son
USC00466442,R,642,son
USC00466591,S,646,son
USC00466600,R,662,son
USC00466867,S,636,son
USC00466912,Q,681,son
USC00466952,R,686,son
USC00466982,Q,671,son
USC00466989,R,602,son
USC00467018,S,641,son
USC00467029,C,660,son
USC00467372,Q,661,son
USC00467513,R,616,son
USC00467552,S,685,son
USC00467649,R,622,son
USC00467730,S,676,son
USC00467785,S,645,son
USC00467918,R,667,son
USC00468051,R,618,son
USC00468308,S,530,son
USC00468351,R,660,son
USC00468384,S,662,son
USC00468522,Q,668,son
USC00468589,Q,672,son
USC00468614,R,634,son
USC00468662,R,673,son
USC00468777,S,604,son
USC00468986,R,646,son
USC00469011,R,667,son
USC00469049,Q,700,son
USC00469281,S,673,son
USC00469333,R,661,son
USC00469336,R,658,son
USC00469436,S,663,son
USC00469458,R,675,son
USC00469482,R,658,son
USC00469522,C,654,son
USC00469610,R,712,son
USC00469683,S,683,son
USC00470045,R,607,son
USC00470124,S,581,son
USC00470175,R,553,son
USC00470239,R,531,son
USC00470265,S,569,son
USC00470273,S,603,son
USC00470287,Q,609,son
USC00470308,S,585,son
USC00470347,Q,545,son
USC00470349,R,551,son
USC00470382,Q,555,son
USC00470516,S,593,son
USC00470603,R,533,son
USC00470645,S,589,son
USC00470696,S,606,son
USC00470742,Q,580,son
USC00470773,R,554,son
USC00470882,S,568,son
USC00470904,S,559,son
USC00470991,R,546,son
USC00471044,R,563,son
USC00471062,Q,589,son
USC00471064,R,568,son
USC00471078,S,604,son
USC00471131,R,530,son
USC00471205,S,592,son
USC00471249,R,527,son
USC00471280,R,560,son
USC00471416,C,588,son
USC00471568,S,578,son
USC00471605,Q,566,son
USC00471667,Q,597,son
USC00471676,S,571,son
USC00471840,Q,583,son
USC00471847,S,541,son
USC00471897,R,561,son
USC00471923,S,540,son
USC00471970,R,599,son
USC00471978,S,547,son
USC00472001,R,587,son
USC00472055,Q,565,son
USC00472165,R,593,son
USC00472173,S,582,son
USC00472240,R,535,son
USC00472279,Q,579,son
USC00472314,R,534,son
USC00472556,S,580,son
USC00472626,Q,560,son
USC00472826,R,531,son
USC00472839,S,566,son
USC00472851,Q,555,son
USC00472869,C,600,son
USC00472889,S,549,son
USC00472973,Q,582,son
USC00473022,R,592,son
USC00473038,C,597,son
USC00473058,S,586,son
USC00473116,Q,575,son
USC00473174,R,542,son
USC00473186,S,541,son
USC00473268,Q,569,son
USC00473271,Q,576,son
USC00473332,S,515,son
USC00473391,Q,603,son
USC00473405,S,568,son
USC00473453,C,580,son
USC00473471,R,568,son
USC00473511,R,584,son
USC00473654,S,593,son
USC00473661,Q,577,son
USC00473698,R,553,son
USC00473702,Q,586,son
USC00473756,S,585,son
USC00473800,R,523,son
USC00473820,Q,589,son
USC00474080,S,540,son
USC00474108,Q,600,son
USC00474174,S,592,son
USC00474195,R,548,son
USC00474373,Q,560,son
USC00474391,Q,562,son
USC00474457,R,617,son
USC00474482,S,594,son
USC00474523,S,538,son
USC00474530,Q,547,son
USC00474546,S,574,son
USC00474582,S,512,son
USC00474790,Q,597,son
USC00474829,R,535,son
USC00474894,S,557,son
USC00474937,S,595,son
USC00474953,S,541,son
USC00475017,S,551,son
USC00475091,S,559,son
USC00475096,Q,579,son
USC00475120,C,566,son
USC00475164,S,567,son
USC00475178,S,584,son
USC00475189,Q,600,son
USC00475255,S,541,son
USC00475286,C,528,son
USC00475335,C,573,son
USC00475364,S,547,son
USC00475474,C,605,son
USC00475516,C,511,son
USC00475525,R,535,son
USC00475563,S,591,son
USC00475573,Q,606,son
USC00475581,S,582,son
USC00475786,S,592,son
USC00475808,S,560,son
USC00475863,R,543,son
USC00475932,S,574,son
USC00476122,R,519,son
USC00476200,C,593,son
USC00476208,S,567,son
USC00476330,S,580,son
USC00476357,C,544,son
USC00476380,Q,603,son
USC00476398,R,526,son
USC00476413,R,535,son
USC00476510,Q,555,son
USC00476646,C,594,son
USC00476678,S,578,son
USC00476718,S,592,son
USC00476764,S,585,son
USC00476772,R,530,son
USC00476827,S,604,son
USC00476838,R,593,son
USC00476859,S,540,son
USC00476922,S,584,son
USC00476939,R,530,son
USC00477052,R,593,son
USC00477092,C,523,son
USC00477113,S,541,son
USC00477132,S,548,son
USC00477142,Q,523,son
USC00477158,S,596,son
USC00477174,S,546,son
USC00477209,Q,570,son
USC00477226,C,567,son
USC00477319,R,571,son
USC00477349,S,555,son
USC00477464,S,573,son
USC00477480,S,511,son
USC00477576,Q,598,son
USC00477708,C,567,son
USC00477725,S,594,son
USC00477892,S,545,son
USC00477964,Q,595,son
USC00477997,R,587,son
USC00478027,S,547,son
USC00478110,S,564,son
USC00478171,S,558,son
USC00478190,Q,547,son
USC00478229,S,600,son
USC00478267,S,561,son
USC00478316,R,592,son
USC00478349,S,527,son
USC00478376,R,555,son
USC00478540,Q,583,son
USC00478589,C,583,son
USC00478672,S,547,son
USC00478723,R,597,son
USC00478827,S,553,son
USC00478905,S,542,son
USC00478910,Q,599,son
USC00478919,S,589,son
USC00478937,R,593,son
USC00478951,S,575,son
USC00479046,R,617,son
USC00479050,R,592,son
USC00479144,R,534,son
USC00479190,S,598,son
USC00479236,S,528,son
USC00479304,S,532,son
USC00479319,S,586,son
USC00479335,S,585,son
USC00480027,R,561,son
USC00480080,S,620,son
USC00480140,S,527,son
USC00480270,R,628,son
USC00480484,S,589,son
USC00480540,S,602,son
USC00480552,S,578,son
USC00480603,S,541,son
USC00480680,Q,596,son
USC00480740,S,595,son
USC00480761,R,584,son
USC00480778,S,586,son
USC00480865,S,532,son
USC00480915,R,569,son
USC00480951,R,555,son
USC00481000,S,595,son
USC00481131,Q,610,son
USC00481165,S,579,son
USC00481175,R,585,son
USC00481220,R,464,son
USC00481284,S,576,son
USC00481547,R,619,son
USC00481569,Q,606,son
USC00481610,R,547,son
USC00481676,Q,592,son
USC00481730,S,612,son
USC00481736,R,550,son
USC00481775,S,599,son
USC00481816,S,598,son
USC00481840,S,589,son
USC00481850,S,582,son
USC00481855,S,591,son
USC00481905,S,594,son
USC00482054,R,525,son
USC00482135,Q,534,son
USC00482242,R,528,son
USC00482375,C,480,son
USC00482399,Q,590,son
USC00482410,R,598,son
USC00482415,S,605,son
USC00482466,S,595,son
USC00482580,C,598,son
USC00482595,R,585,son
USC00482680,R,587,son
USC00482685,R,603,son
USC00482715,R,551,son
USC00482725,S,618,son
USC00482881,R,605,son
USC00482995,S,568,son
USC00483031,S,579,son
USC00483045,R,586,son
USC00483100,R,569,son
USC00483396,S,556,son
USC00483582,R,560,son
USC00483855,S,598,son
USC00483936,Q,620,son
USC00483950,R,609,son
USC00484065,R,619,son
USC00484080,R,606,son
USC00484411,S,588,son
USC00484442,R,594,son
USC00484760,R,591,son
USC00484910,S,561,son
USC00484925,R,573,son
USC00485055,S,609,son
USC00485088,R,599,son
USC00485105,S,536,son
USC00485252,R,566,son
USC00485260,S,652,son
USC00485345,S,476,son
USC00485374,Q,624,son
USC00485392,Q,599,son
USC00485435,R,569,son
USC00485506,C,604,son
USC00485612,Q,630,son
USC00485770,S,585,son
USC00485830,R,587,son
USC00485833,Q,627,son
USC00486120,R,562,son
USC00486195,R,614,son
USC00486428,R,544,son
USC00486440,S,525,son
USC00486555,R,569,son
USC00486595,R,584,son
USC00486660,S,610,son
USC00486845,S,497,son
USC00486852,R,629,son
USC00487031,Q,541,son
USC00487105,Q,580,son
USC00487115,R,591,son
USC00487200,S,616,son
USC00487240,R,618,son
USC00487260,S,533,son
USC00487376,R,590,son
USC00487388,S,587,son
USC00487528,Q,570,son
USC00487548,R,589,son
USC00487555,C,626,son
USC00487760,S,594,son
USC00487810,R,593,son
USC00487836,Q,579,son
USC00487847,Q,604,son
USC00487885,Q,595,son
USC00487955,R,582,son
USC00487990,R,579,son
USC00488070,R,567,son
USC00488124,S,602,son
USC00488160,S,608,son
USC00488192,S,514,son
USC00488209,Q,618,son
USC00488315,S,510,son
USC00488385,R,518,son
USC00488626,Q,563,son
USC00488705,R,592,son
USC00488758,S,546,son
USC00488808,R,580,son
USC00488852,S,611,son
USC00488858,S,586,son
USC00488875,R,657,son
USC00488884,Q,602,son
USC00488888,R,598,son
USC00488995,R,642,son
USC00488997,R,600,son
USC00489025,S,539,son
USC00489205,S,594,son
USC00489208,Q,560,son
USC00489459,R,573,son
USC00489467,R,579,son
USC00489580,S,612,son
USC00489604,R,676,son
USC00489615,S,649,son
USC00489770,S,604,son
USC00489805,R,581,son
USC00489902,Q,520,son
USC00489905,R,526,son
USC00489925,S,660,son
USC00500243,S,430,son
USC00500247,Q,414,son
USC00500275,R,412,son
USC00500281,Q,413,son
USC00500284,Q,414,son
USC00500302,S,415,son
USC00500363,R,446,son
USC00500464,S,469,son
USC00500490,Q,327,son
USC00500657,R,511,son
USC00500707,R,417,son
USC00500788,S,450,son
USC00501175,Q,417,son
USC00501180,Q,418,son
USC00501220,Q,411,son
USC00501240,S,433,son
USC00501243,R,329,son
USC00501244,Q,332,son
USC00501466,R,285,son
USC00501492,R,250,son
USC00501497,Q,196,son
USC00501684,R,283,son
USC00501926,S,366,son
USC00501987,Q,279,son
USC00502019,R,325,son
USC00502107,S,324,son
USC00502112,S,334,son
USC00502126,P,217,son
USC00502144,R,451,son
USC00502149,S,433,son
USC00502173,R,470,son
USC00502227,R,519,son
USC00502339,R,327,son
USC00502350,R,317,son
USC00502352,R,334,son
USC00502457,R,398,son
USC00502568,R,331,son
USC00502587,S,482,son
USC00502642,Q,420,son
USC00502645,Q,410,son
USC00502656,R,412,son
USC00502707,S,318,son
USC00502711,Q,325,son
USC00502737,Q,416,son
USC00502785,R,477,son
USC00502868,Q,303,son
USC00502870,Q,327,son
USC00502871,R,322,son
USC00502965,R,315,son
USC00502970,R,329,son
USC00503009,R,361,son
USC00503160,Q,320,son
USC00503163,R,408,son
USC00503181,Q,335,son
USC00503196,Q,423,son
USC00503198,R,472,son
USC00503212,R,314,son
USC00503275,R,339,son
USC00503294,R,467,son
USC00503299,S,379,son
USC00503304,R,349,son
USC00503502,R,455,son
USC00503504,R,438,son
USC00503573,S,407,son
USC00503585,R,340,son
USC00503672,S,423,son
USC00503682,R,447,son
USC00503695,R,479,son
USC00503720,R,421,son
USC00503933,R,439,son
USC00504094,R,483,son
USC00504425,R,429,son
USC00504550,R,429,son
USC00504567,Q,365,son
USC00504621,R,308,son
USC00504812,S,467,son
USC00504971,Q,329,son
USC00504991,Q,466,son
USC00505051,R,289,son
USC00505136,S,215,son
USC00505397,R,338,son
USC00505464,S,411,son
USC00505516,Q,347,son
USC00505519,S,499,son
USC00505604,S,448,son
USC00505644,Q,319,son
USC00505733,S,421,son
USC00505757,R,366,son
USC00505778,S,327,son
USC00505880,R,310,son
USC00505883,R,403,son
USC00505894,R,430,son
USC00506147,S,300,son
USC00506581,S,315,son
USC00506777,R,358,son
USC00506853,R,458,son
USC00506870,R,423,son
USC00507097,R,318,son
USC00507141,R,481,son
USC00507352,R,416,son
USC00507444,R,411,son
USC00507502,Q,426,son
USC00507513,R,299,son
USC00507557,R,505,son
USC00507570,C,424,son
USC00507738,S,456,son
USC00507780,R,209,son
USC00507783,R,350,son
USC00508140,R,322,son
USC00508183,R,473,son
USC00508375,R,438,son
USC00508377,R,417,son
USC00508409,Q,356,son
USC00508470,R,367,son
